approach	metaheuristica	instancia	n_tareas	bks_referencia	bks_origen	gap_bks_porcentaje	repeticion	semilla	mejor_costo	costo_solucion_inicial	mejora_absoluta	mejora_porcentaje	tiempo_segundos	iteraciones_totales	mejoras	mejor_solucion_factible_final	n_resets_kick	costo_total_desde_reporte	parametros	conteo_operadores
pr_aislado	recocido_simulado	gdb5	26	377.0	BKS	1.5915119363395225	5		383.0	508.0			7.082614220998948	20956	17	True	0	383.0	L_cadena_markov=676; aceptadas=4312; alpha=0.9; alpha_inter=0.8; d_max=34.0; enfriamientos_ejecutados=31; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=26.153846153846153; temperatura_minima_efectiva=1.0059171597633136	relocate_intra:P2844/A752/M4 | swap_intra:P3751/A1152/M0 | 2opt_intra:P3751/A1175/M5 | relocate_inter:P1586/A143/M1 | swap_inter:P1700/A364/M3 | 2opt_star:P1820/A326/M3 | cross_exchange:P1868/A308/M1 | or_opt_2:P1801/A64/M0 | or_opt_3:P1835/A28/M0
pr_aislado	recocido_simulado	gdb6	22	298.0	BKS	8.389261744966444	1		323.0	333.0			23.591255810999428	72116	3	True	0	323.0	L_cadena_markov=484; aceptadas=19314; alpha=0.9; alpha_inter=0.8; d_max=34.0; enfriamientos_ejecutados=149; max_reheats_sin_mejora=10; n_reheats=14; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=10; temperatura_inicial_efectiva=30.90909090909091; temperatura_minima_efectiva=1.4049586776859504	relocate_intra:P9968/A3471/M2 | swap_intra:P12966/A5017/M0 | 2opt_intra:P13059/A5642/M1 | relocate_inter:P4840/A607/M0 | swap_inter:P6254/A1733/M0 | 2opt_star:P6274/A1270/M0 | cross_exchange:P6362/A1240/M0 | or_opt_2:P6181/A275/M0 | or_opt_3:P6212/A59/M0
pr_aislado	recocido_simulado	gdb6	22	298.0	BKS	0.0	2		298.0	333.0			10.897501072991872	35332	6	True	0	298.0	L_cadena_markov=484; aceptadas=9255; alpha=0.9; alpha_inter=0.8; d_max=34.0; enfriamientos_ejecutados=73; max_reheats_sin_mejora=10; n_reheats=5; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=4; temperatura_inicial_efectiva=30.90909090909091; temperatura_minima_efectiva=1.4049586776859504	relocate_intra:P4879/A1612/M2 | swap_intra:P6476/A2412/M0 | 2opt_intra:P6405/A2704/M0 | relocate_inter:P2435/A320/M1 | swap_inter:P3057/A846/M1 | 2opt_star:P3057/A628/M1 | cross_exchange:P3002/A597/M1 | or_opt_2:P3010/A114/M0 | or_opt_3:P3011/A22/M0
pr_aislado	recocido_simulado	gdb6	22	298.0	BKS	4.026845637583892	3		310.0	333.0			17.994325748994015	59532	4	True	0	310.0	L_cadena_markov=484; aceptadas=16161; alpha=0.9; alpha_inter=0.8; d_max=34.0; enfriamientos_ejecutados=123; max_reheats_sin_mejora=10; n_reheats=10; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=9; temperatura_inicial_efectiva=30.90909090909091; temperatura_minima_efectiva=1.4049586776859504	relocate_intra:P8087/A2769/M1 | swap_intra:P10871/A4346/M1 | 2opt_intra:P10720/A4593/M0 | relocate_inter:P4069/A496/M0 | swap_inter:P5154/A1478/M0 | 2opt_star:P5261/A1103/M0 | cross_exchange:P5080/A1093/M1 | or_opt_2:P5241/A238/M0 | or_opt_3:P5049/A45/M1
pr_aislado	recocido_simulado	gdb6	22	298.0	BKS	5.704697986577181	4		315.0	333.0			6.61492657699273	20812	5	True	0	315.0	L_cadena_markov=484; aceptadas=5337; alpha=0.9; alpha_inter=0.8; d_max=34.0; enfriamientos_ejecutados=43; max_reheats_sin_mejora=10; n_reheats=2; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=1; temperatura_inicial_efectiva=30.90909090909091; temperatura_minima_efectiva=1.4049586776859504	relocate_intra:P2824/A937/M2 | swap_intra:P3918/A1432/M1 | 2opt_intra:P3701/A1492/M1 | relocate_inter:P1353/A148/M0 | swap_inter:P1803/A479/M0 | 2opt_star:P1863/A393/M0 | cross_exchange:P1788/A361/M1 | or_opt_2:P1768/A75/M0 | or_opt_3:P1794/A20/M0
pr_aislado	recocido_simulado	gdb6	22	298.0	BKS	5.033557046979865	5		313.0	333.0			32.401846092005144	109384	5	True	0	313.0	L_cadena_markov=484; aceptadas=27963; alpha=0.9; alpha_inter=0.8; d_max=34.0; enfriamientos_ejecutados=226; max_reheats_sin_mejora=10; n_reheats=19; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=8; temperatura_inicial_efectiva=30.90909090909091; temperatura_minima_efectiva=1.4049586776859504	relocate_intra:P15248/A4954/M2 | swap_intra:P19822/A7280/M2 | 2opt_intra:P19878/A8154/M0 | relocate_inter:P7378/A926/M0 | swap_inter:P9563/A2548/M1 | 2opt_star:P9408/A1870/M0 | cross_exchange:P9263/A1705/M0 | or_opt_2:P9487/A436/M0 | or_opt_3:P9337/A90/M0
pr_aislado	recocido_simulado	gdb7	22	325.0	BKS	3.3846153846153846	1		336.0	346.0			20.15004904200032	67760	2	True	0	336.0	L_cadena_markov=484; aceptadas=17519; alpha=0.9; alpha_inter=0.8; d_max=36.0; enfriamientos_ejecutados=140; max_reheats_sin_mejora=10; n_reheats=13; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=10; temperatura_inicial_efectiva=32.72727272727273; temperatura_minima_efectiva=1.487603305785124	relocate_intra:P9343/A3041/M1 | swap_intra:P12170/A4617/M0 | 2opt_intra:P12351/A4988/M0 | relocate_inter:P4646/A615/M0 | swap_inter:P5895/A1621/M0 | 2opt_star:P5858/A1199/M0 | cross_exchange:P5795/A1153/M1 | or_opt_2:P5833/A227/M0 | or_opt_3:P5869/A58/M0
pr_aislado	recocido_simulado	gdb7	22	325.0	BKS	2.769230769230769	2		334.0	346.0			7.028037026000675	20812	4	True	0	334.0	L_cadena_markov=484; aceptadas=5010; alpha=0.9; alpha_inter=0.8; d_max=36.0; enfriamientos_ejecutados=43; max_reheats_sin_mejora=10; n_reheats=2; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=1; temperatura_inicial_efectiva=32.72727272727273; temperatura_minima_efectiva=1.487603305785124	relocate_intra:P2923/A864/M0 | swap_intra:P3705/A1274/M0 | 2opt_intra:P3772/A1452/M1 | relocate_inter:P1455/A152/M0 | swap_inter:P1712/A493/M1 | 2opt_star:P1773/A341/M1 | cross_exchange:P1812/A349/M1 | or_opt_2:P1825/A69/M0 | or_opt_3:P1835/A16/M0
pr_aislado	recocido_simulado	gdb7	22	325.0	BKS	2.4615384615384617	3		333.0	346.0			8.647070744002122	28556	4	True	0	333.0	L_cadena_markov=484; aceptadas=6450; alpha=0.9; alpha_inter=0.8; d_max=36.0; enfriamientos_ejecutados=59; max_reheats_sin_mejora=10; n_reheats=3; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=1; temperatura_inicial_efectiva=32.72727272727273; temperatura_minima_efectiva=1.487603305785124	relocate_intra:P3975/A1121/M2 | swap_intra:P5137/A1704/M0 | 2opt_intra:P5092/A1867/M1 | relocate_inter:P2047/A211/M0 | swap_inter:P2452/A583/M0 | 2opt_star:P2459/A430/M0 | cross_exchange:P2396/A414/M1 | or_opt_2:P2594/A101/M0 | or_opt_3:P2404/A19/M0
pr_aislado	recocido_simulado	gdb7	22	325.0	BKS	0.0	4		325.0	346.0			22.22538820799673	72600	2	True	0	325.0	L_cadena_markov=484; aceptadas=18482; alpha=0.9; alpha_inter=0.8; d_max=36.0; enfriamientos_ejecutados=150; max_reheats_sin_mejora=10; n_reheats=14; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=10; temperatura_inicial_efectiva=32.72727272727273; temperatura_minima_efectiva=1.487603305785124	relocate_intra:P9908/A3115/M0 | swap_intra:P13075/A4831/M0 | 2opt_intra:P13094/A5352/M1 | relocate_inter:P5066/A626/M1 | swap_inter:P6168/A1670/M0 | 2opt_star:P6385/A1345/M0 | cross_exchange:P6200/A1226/M0 | or_opt_2:P6367/A245/M0 | or_opt_3:P6337/A72/M0
pr_aislado	recocido_simulado	gdb7	22	325.0	BKS	2.4615384615384617	5		333.0	346.0			6.194311466999352	20812	3	True	0	333.0	L_cadena_markov=484; aceptadas=5075; alpha=0.9; alpha_inter=0.8; d_max=36.0; enfriamientos_ejecutados=43; max_reheats_sin_mejora=10; n_reheats=2; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=1; temperatura_inicial_efectiva=32.72727272727273; temperatura_minima_efectiva=1.487603305785124	relocate_intra:P2919/A882/M0 | swap_intra:P3641/A1284/M1 | 2opt_intra:P3854/A1459/M1 | relocate_inter:P1422/A164/M0 | swap_inter:P1795/A498/M0 | 2opt_star:P1855/A377/M1 | cross_exchange:P1828/A332/M0 | or_opt_2:P1703/A63/M0 | or_opt_3:P1795/A16/M0
pr_aislado	recocido_simulado	kshs1	15	14661.0	BKS	0.0	1		14661.0	16068.0			6.487304422000307	25425	7	True	0	14661.0	L_cadena_markov=225; aceptadas=7536; alpha=0.9; alpha_inter=0.8; d_max=1484.0; enfriamientos_ejecutados=113; max_reheats_sin_mejora=10; n_reheats=8; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=7; temperatura_inicial_efectiva=1978.6666666666667; temperatura_minima_efectiva=131.9111111111111	relocate_intra:P3382/A1437/M0 | swap_intra:P4712/A2460/M2 | 2opt_intra:P4548/A2316/M2 | relocate_inter:P1658/A126/M0 | swap_inter:P2280/A465/M1 | 2opt_star:P2221/A374/M1 | cross_exchange:P2146/A338/M1 | or_opt_2:P2227/A20/M0 | or_opt_3:P2251/A0/M0
pr_aislado	recocido_simulado	kshs1	15	14661.0	BKS	2.6396562308164517	2		15048.0	16068.0			1.3409275650046766	5850	10	True	0	15048.0	L_cadena_markov=225; aceptadas=1689; alpha=0.9; alpha_inter=0.8; d_max=1484.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1978.6666666666667; temperatura_minima_efectiva=131.9111111111111	relocate_intra:P733/A309/M2 | swap_intra:P1104/A536/M3 | 2opt_intra:P1127/A544/M2 | relocate_inter:P395/A27/M0 | swap_inter:P519/A102/M1 | 2opt_star:P458/A90/M0 | cross_exchange:P520/A76/M2 | or_opt_2:P519/A4/M0 | or_opt_3:P475/A1/M0
pr_aislado	recocido_simulado	kshs1	15	14661.0	BKS	3.0079803560466543	3		15102.0	16068.0			1.509220883002854	5850	14	True	0	15102.0	L_cadena_markov=225; aceptadas=1676; alpha=0.9; alpha_inter=0.8; d_max=1484.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1978.6666666666667; temperatura_minima_efectiva=131.9111111111111	relocate_intra:P721/A300/M5 | swap_intra:P1049/A535/M3 | 2opt_intra:P1072/A525/M3 | relocate_inter:P396/A36/M1 | swap_inter:P527/A108/M2 | 2opt_star:P500/A95/M0 | cross_exchange:P537/A73/M0 | or_opt_2:P530/A4/M0 | or_opt_3:P518/A0/M0
pr_aislado	recocido_simulado	kshs1	15	14661.0	BKS	5.586249232658073	4		15480.0	16068.0			1.8474172729911515	6750	11	True	0	15480.0	L_cadena_markov=225; aceptadas=2001; alpha=0.9; alpha_inter=0.8; d_max=1484.0; enfriamientos_ejecutados=30; max_reheats_sin_mejora=10; n_reheats=1; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1978.6666666666667; temperatura_minima_efectiva=131.9111111111111	relocate_intra:P870/A385/M1 | swap_intra:P1252/A656/M2 | 2opt_intra:P1271/A625/M6 | relocate_inter:P466/A35/M1 | swap_inter:P603/A116/M0 | 2opt_star:P550/A96/M1 | cross_exchange:P571/A79/M0 | or_opt_2:P582/A9/M0 | or_opt_3:P585/A0/M0
pr_aislado	recocido_simulado	kshs1	15	14661.0	BKS	0.0	5		14661.0	16068.0			1.6057717460062122	5850	7	True	0	14661.0	L_cadena_markov=225; aceptadas=1644; alpha=0.9; alpha_inter=0.8; d_max=1484.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1978.6666666666667; temperatura_minima_efectiva=131.9111111111111	relocate_intra:P706/A310/M1 | swap_intra:P1056/A511/M1 | 2opt_intra:P1060/A535/M3 | relocate_inter:P397/A31/M0 | swap_inter:P478/A84/M1 | 2opt_star:P520/A94/M0 | cross_exchange:P557/A79/M1 | or_opt_2:P539/A0/M0 | or_opt_3:P537/A0/M0
pr_aislado	recocido_simulado	kshs2	15	9863.0	BKS	0.9125012673628714	1		9953.0	12047.0			1.634318105992861	5850	10	True	0	9953.0	L_cadena_markov=225; aceptadas=1853; alpha=0.9; alpha_inter=0.8; d_max=1282.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1709.3333333333333; temperatura_minima_efectiva=113.95555555555555	relocate_intra:P763/A318/M0 | swap_intra:P1071/A535/M5 | 2opt_intra:P1054/A537/M2 | relocate_inter:P386/A59/M0 | swap_inter:P527/A122/M1 | 2opt_star:P497/A137/M0 | cross_exchange:P516/A113/M1 | or_opt_2:P509/A27/M1 | or_opt_3:P527/A5/M0
pr_aislado	recocido_simulado	kshs2	15	9863.0	BKS	0.6083341782419143	2		9923.0	12047.0			1.8153997680055909	5850	11	True	0	9923.0	L_cadena_markov=225; aceptadas=1932; alpha=0.9; alpha_inter=0.8; d_max=1282.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1709.3333333333333; temperatura_minima_efectiva=113.95555555555555	relocate_intra:P777/A354/M3 | swap_intra:P1063/A588/M0 | 2opt_intra:P1101/A556/M3 | relocate_inter:P392/A61/M0 | swap_inter:P485/A110/M2 | 2opt_star:P524/A131/M1 | cross_exchange:P526/A107/M1 | or_opt_2:P493/A22/M1 | or_opt_3:P489/A3/M0
pr_aislado	recocido_simulado	kshs2	15	9863.0	BKS	0.9125012673628714	3		9953.0	12047.0			1.8971183390094666	6975	11	True	0	9953.0	L_cadena_markov=225; aceptadas=2260; alpha=0.9; alpha_inter=0.8; d_max=1282.0; enfriamientos_ejecutados=31; max_reheats_sin_mejora=10; n_reheats=1; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1709.3333333333333; temperatura_minima_efectiva=113.95555555555555	relocate_intra:P952/A445/M5 | swap_intra:P1267/A661/M1 | 2opt_intra:P1240/A655/M3 | relocate_inter:P429/A61/M1 | swap_inter:P576/A135/M0 | 2opt_star:P625/A146/M0 | cross_exchange:P619/A122/M0 | or_opt_2:P663/A29/M1 | or_opt_3:P604/A6/M0
pr_aislado	recocido_simulado	kshs2	15	9863.0	BKS	0.0	4		9863.0	12047.0			1.3714538589993026	5850	16	True	0	9863.0	L_cadena_markov=225; aceptadas=1869; alpha=0.9; alpha_inter=0.8; d_max=1282.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1709.3333333333333; temperatura_minima_efectiva=113.95555555555555	relocate_intra:P768/A338/M5 | swap_intra:P1051/A564/M4 | 2opt_intra:P1073/A516/M5 | relocate_inter:P372/A67/M0 | swap_inter:P520/A138/M1 | 2opt_star:P512/A112/M0 | cross_exchange:P510/A112/M1 | or_opt_2:P505/A19/M0 | or_opt_3:P539/A3/M0
pr_aislado	recocido_simulado	kshs2	15	9863.0	BKS	0.6083341782419143	5		9923.0	12047.0			1.5622713519987883	5850	14	True	0	9923.0	L_cadena_markov=225; aceptadas=1907; alpha=0.9; alpha_inter=0.8; d_max=1282.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1709.3333333333333; temperatura_minima_efectiva=113.95555555555555	relocate_intra:P770/A331/M3 | swap_intra:P1131/A620/M2 | 2opt_intra:P1066/A543/M6 | relocate_inter:P393/A61/M2 | swap_inter:P489/A107/M0 | 2opt_star:P508/A121/M0 | cross_exchange:P499/A101/M1 | or_opt_2:P474/A17/M0 | or_opt_3:P520/A6/M0
pr_aislado	recocido_simulado	kshs3	15	9320.0	BKS	0.0	1		9320.0	10688.0			1.4539145460003056	5850	19	True	0	9320.0	L_cadena_markov=225; aceptadas=1569; alpha=0.9; alpha_inter=0.8; d_max=1014.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1352.0; temperatura_minima_efectiva=90.13333333333334	relocate_intra:P781/A324/M4 | swap_intra:P1024/A528/M7 | 2opt_intra:P1083/A542/M7 | relocate_inter:P414/A12/M1 | swap_inter:P516/A52/M0 | 2opt_star:P479/A64/M0 | cross_exchange:P570/A47/M0 | or_opt_2:P477/A0/M0 | or_opt_3:P506/A0/M0
pr_aislado	recocido_simulado	kshs3	15	9320.0	BKS	0.9334763948497854	2		9407.0	10688.0			12.27436495499569	43650	13	True	0	9407.0	L_cadena_markov=225; aceptadas=12264; alpha=0.9; alpha_inter=0.8; d_max=1014.0; enfriamientos_ejecutados=194; max_reheats_sin_mejora=10; n_reheats=16; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=10; temperatura_inicial_efectiva=1352.0; temperatura_minima_efectiva=90.13333333333334	relocate_intra:P5805/A2595/M2 | swap_intra:P8054/A4222/M3 | 2opt_intra:P8066/A4261/M8 | relocate_inter:P2749/A107/M0 | swap_inter:P3782/A317/M0 | 2opt_star:P3832/A416/M0 | cross_exchange:P3811/A334/M0 | or_opt_2:P3803/A10/M0 | or_opt_3:P3748/A2/M0
pr_aislado	recocido_simulado	kshs3	15	9320.0	BKS	1.0515021459227467	3		9418.0	10688.0			3.1875011929951143	11700	13	True	0	9418.0	L_cadena_markov=225; aceptadas=3432; alpha=0.9; alpha_inter=0.8; d_max=1014.0; enfriamientos_ejecutados=52; max_reheats_sin_mejora=10; n_reheats=3; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=2; temperatura_inicial_efectiva=1352.0; temperatura_minima_efectiva=90.13333333333334	relocate_intra:P1613/A784/M5 | swap_intra:P2114/A1206/M4 | 2opt_intra:P2048/A1105/M3 | relocate_inter:P835/A38/M0 | swap_inter:P1057/A72/M1 | 2opt_star:P1038/A141/M0 | cross_exchange:P981/A84/M0 | or_opt_2:P1008/A2/M0 | or_opt_3:P1006/A0/M0
pr_aislado	recocido_simulado	kshs3	15	9320.0	BKS	0.0	4		9320.0	10688.0			1.2742616160103353	5850	17	True	0	9320.0	L_cadena_markov=225; aceptadas=1642; alpha=0.9; alpha_inter=0.8; d_max=1014.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1352.0; temperatura_minima_efectiva=90.13333333333334	relocate_intra:P755/A315/M3 | swap_intra:P1123/A580/M9 | 2opt_intra:P1076/A559/M3 | relocate_inter:P369/A23/M1 | swap_inter:P484/A45/M0 | 2opt_star:P465/A67/M1 | cross_exchange:P521/A51/M0 | or_opt_2:P555/A2/M0 | or_opt_3:P502/A0/M0
pr_aislado	recocido_simulado	kshs3	15	9320.0	BKS	0.0	5		9320.0	10688.0			5.261668053004541	22275	18	True	0	9320.0	L_cadena_markov=225; aceptadas=6488; alpha=0.9; alpha_inter=0.8; d_max=1014.0; enfriamientos_ejecutados=99; max_reheats_sin_mejora=10; n_reheats=7; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=1; temperatura_inicial_efectiva=1352.0; temperatura_minima_efectiva=90.13333333333334	relocate_intra:P3070/A1444/M6 | swap_intra:P4028/A2212/M3 | 2opt_intra:P3947/A2188/M5 | relocate_inter:P1432/A73/M0 | swap_inter:P1952/A188/M2 | 2opt_star:P1903/A217/M2 | cross_exchange:P1961/A162/M0 | or_opt_2:P2008/A4/M0 | or_opt_3:P1974/A0/M0
pr_aislado	recocido_simulado	kshs4	15	11498.0	BKS	4.531222821360236	1		12019.0	12946.0			1.2230170800030464	5850	16	True	0	12019.0	L_cadena_markov=225; aceptadas=1242; alpha=0.9; alpha_inter=0.8; d_max=1184.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1578.6666666666667; temperatura_minima_efectiva=105.24444444444444	relocate_intra:P753/A251/M4 | swap_intra:P1030/A462/M6 | 2opt_intra:P1011/A454/M5 | relocate_inter:P404/A3/M0 | swap_inter:P519/A10/M1 | 2opt_star:P492/A41/M0 | cross_exchange:P532/A21/M0 | or_opt_2:P546/A0/M0 | or_opt_3:P563/A0/M0
pr_aislado	recocido_simulado	kshs4	15	11498.0	BKS	11.654200730561836	2		12838.0	12946.0			3.4784658329881495	12600	19	True	0	12838.0	L_cadena_markov=225; aceptadas=2796; alpha=0.9; alpha_inter=0.8; d_max=1184.0; enfriamientos_ejecutados=56; max_reheats_sin_mejora=10; n_reheats=2; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=1; temperatura_inicial_efectiva=1578.6666666666667; temperatura_minima_efectiva=105.24444444444444	relocate_intra:P1635/A572/M5 | swap_intra:P2261/A1020/M2 | 2opt_intra:P2353/A1031/M10 | relocate_inter:P801/A11/M0 | swap_inter:P1130/A28/M1 | 2opt_star:P1094/A95/M0 | cross_exchange:P1101/A39/M1 | or_opt_2:P1159/A0/M0 | or_opt_3:P1066/A0/M0
pr_aislado	recocido_simulado	kshs4	15	11498.0	BKS	4.531222821360236	3		12019.0	12946.0			16.295201143992017	61875	16	True	0	12019.0	L_cadena_markov=225; aceptadas=14926; alpha=0.9; alpha_inter=0.8; d_max=1184.0; enfriamientos_ejecutados=275; max_reheats_sin_mejora=10; n_reheats=25; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=10; temperatura_inicial_efectiva=1578.6666666666667; temperatura_minima_efectiva=105.24444444444444	relocate_intra:P8243/A3194/M2 | swap_intra:P11321/A5472/M7 | 2opt_intra:P11274/A5409/M7 | relocate_inter:P3966/A56/M0 | swap_inter:P5303/A114/M0 | 2opt_star:P5432/A473/M0 | cross_exchange:P5408/A208/M0 | or_opt_2:P5486/A0/M0 | or_opt_3:P5442/A0/M0
pr_aislado	recocido_simulado	kshs4	15	11498.0	BKS	15.333101408940685	4		13261.0	12946.0			2.0629872999998042	7650	14	True	0	13261.0	L_cadena_markov=225; aceptadas=1902; alpha=0.9; alpha_inter=0.8; d_max=1184.0; enfriamientos_ejecutados=34; max_reheats_sin_mejora=10; n_reheats=1; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1578.6666666666667; temperatura_minima_efectiva=105.24444444444444	relocate_intra:P1034/A428/M4 | swap_intra:P1351/A690/M5 | 2opt_intra:P1375/A694/M4 | relocate_inter:P509/A4/M0 | swap_inter:P659/A16/M0 | 2opt_star:P630/A50/M1 | cross_exchange:P678/A20/M0 | or_opt_2:P699/A0/M0 | or_opt_3:P715/A0/M0
pr_aislado	recocido_simulado	kshs4	15	11498.0	BKS	13.715428770220909	5		13075.0	12946.0			1.5542359899991425	5850	9	True	0	13075.0	L_cadena_markov=225; aceptadas=1201; alpha=0.9; alpha_inter=0.8; d_max=1184.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1578.6666666666667; temperatura_minima_efectiva=105.24444444444444	relocate_intra:P724/A222/M1 | swap_intra:P988/A454/M7 | 2opt_intra:P976/A426/M0 | relocate_inter:P414/A5/M0 | swap_inter:P564/A18/M1 | 2opt_star:P525/A50/M0 | cross_exchange:P564/A26/M0 | or_opt_2:P576/A0/M0 | or_opt_3:P519/A0/M0
pr_aislado	recocido_simulado	kshs5	15	10957.0	BKS	7.000091265857443	1		11724.0	14543.0			1.2477909659937723	5850	20	True	0	11724.0	L_cadena_markov=225; aceptadas=1088; alpha=0.9; alpha_inter=0.8; d_max=1289.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1718.6666666666667; temperatura_minima_efectiva=114.57777777777778	relocate_intra:P863/A251/M6 | swap_intra:P1031/A365/M6 | 2opt_intra:P1019/A411/M7 | relocate_inter:P341/A6/M0 | swap_inter:P536/A14/M1 | 2opt_star:P498/A31/M0 | cross_exchange:P516/A9/M0 | or_opt_2:P515/A0/M0 | or_opt_3:P531/A1/M0
pr_aislado	recocido_simulado	kshs5	15	10957.0	BKS	0.0	2		10957.0	14543.0			6.724752246998833	27900	11	True	0	10957.0	L_cadena_markov=225; aceptadas=5777; alpha=0.9; alpha_inter=0.8; d_max=1289.0; enfriamientos_ejecutados=124; max_reheats_sin_mejora=10; n_reheats=11; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=10; temperatura_inicial_efectiva=1718.6666666666667; temperatura_minima_efectiva=114.57777777777778	relocate_intra:P3928/A1348/M4 | swap_intra:P5184/A2028/M4 | 2opt_intra:P4891/A2116/M3 | relocate_inter:P1640/A28/M0 | swap_inter:P2473/A64/M0 | 2opt_star:P2454/A145/M0 | cross_exchange:P2433/A48/M0 | or_opt_2:P2506/A0/M0 | or_opt_3:P2391/A0/M0
pr_aislado	recocido_simulado	kshs5	15	10957.0	BKS	10.942776307383408	3		12156.0	14543.0			1.505074002998299	5850	13	True	0	12156.0	L_cadena_markov=225; aceptadas=1064; alpha=0.9; alpha_inter=0.8; d_max=1289.0; enfriamientos_ejecutados=26; max_reheats_sin_mejora=10; n_reheats=0; p_inter=0.5; patience=10; reheat_factor=0.5; reheats_sin_mejora_global=0; temperatura_inicial_efectiva=1718.6666666666667; temperatura_minima_efectiva=114.57777777777778	relocate_intra:P819/A253/M2 | swap_intra:P972/A327/M4 | 2opt_intra:P1050/A407/M4 | relocate_inter:P335/A6/M0 | swap_inter:P513/A20/M2 | 2opt_star:P518/A32/M1 | cross_exchange:P567/A19/M0 | or_opt_2:P543/A0/M0 | or_opt_3:P533/A0/M0
